@relation twit_classification

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute thrid_person_pronouns numeric
@attribute coordinating_conjunctions numeric
@attribute past_tense_verbs numeric
@attribute commas numeric
@attribute colons_semicolons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute common_singular_nouns numeric
@attribute common_plural_nouns numeric
@attribute proper_singular_nouns numeric
@attribute proper_plural_nouns numeric
@attribute adverb numeric
@attribute adverb_comparative numeric
@attribute adverb_superlative numeric
@attribute wh_words numeric
@attribute slang numeric
@attribute all_caps_words numeric
@attribute number_of_sentences numeric
@attribute average_sentence_length numeric
@attribute alltokens_not_punctuation_length numeric
@attribute twit {news,pop}

@data
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.82352941176,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,4.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.57142857143,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.0,3.7,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,4.64705882353,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,4.44444444444,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,4.08333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.66666666667,4.88235294118,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,5.9,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,23.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,3.61538461538,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,5.61538461538,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5,3.88235294118,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.6,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.25,4.27777777778,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6.0,4.4,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,5.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,4.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8.0,4.21428571429,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5,4.94117647059,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.70588235294,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.77777777778,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,9.0,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.66666666667,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15.0,4.92307692308,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.78947368421,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.875,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.44444444444,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,3.88888888889,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,5.16666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,4.42857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,5.11111111111,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,5.44444444444,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.84210526316,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,14.0,4.83333333333,pop
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,4.66666666667,4.35,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,5.92857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.33333333333,3.47368421053,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.38461538462,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,4.57142857143,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.0625,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.66666666667,5.25,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5,6.72222222222,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.25,4.3125,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5,4.45454545455,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.25,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,4.53333333333,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.0,4.55555555556,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,5.14285714286,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,4.21052631579,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.90909090909,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.6,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11.0,5.38095238095,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,5.78571428571,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.8,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.38461538462,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.5,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.70588235294,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,3.66666666667,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,9.0,6.0,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.36842105263,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.15789473684,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,5.31818181818,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,17.0,4.46666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7.0,5.16666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7.5,4.08333333333,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.16666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.33333333333,3.84615384615,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,3.78571428571,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,5.5625,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,3.6,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,4.06666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,5.41666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,5.28571428571,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,3.27272727273,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,5.41666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.58823529412,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5,4.92857142857,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,7.3,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,3.125,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.25,5.0,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19.0,5.125,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,19.0,4.05263157895,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,5.5,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6.66666666667,4.47058823529,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.2,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13.0,4.66666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.5,4.25,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.0,3.91666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,5.1875,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,6.36363636364,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,3.66666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.0,4.9375,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5.33333333333,4.42857142857,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.5,6.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.54545454545,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,6.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,4.6,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,6.8,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,4.68181818182,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13.0,5.33333333333,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.78947368421,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,4.11111111111,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.0,3.96428571429,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.0,3.79166666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.33333333333,4.61904761905,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,4.09523809524,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,4.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.42857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,5.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,3.875,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,3.72727272727,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8.0,4.38461538462,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,4.77777777778,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,5.46666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10.5,3.73684210526,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.0,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,4.52941176471,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,4.5,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.18181818182,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,5.28571428571,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,3.80952380952,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.33333333333,3.96,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7.33333333333,4.3,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,4.15789473684,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,4.11111111111,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,6.14285714286,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.75,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.0,4.44444444444,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.36363636364,pop
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.625,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.75,4.40909090909,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,5.08333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,4.45,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.0,4.44444444444,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,4.94736842105,pop
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,9.5,6.55555555556,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,4.625,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,4.66666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,5.33333333333,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.15,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,4.16666666667,pop
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7.66666666667,5.09523809524,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.25,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.0,4.36363636364,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.66666666667,4.52173913043,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,7.0,5.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.0,4.76923076923,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5.25,5.05882352941,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,4.36363636364,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,5.5,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.23076923077,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,4.42857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,7.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.5,4.27272727273,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.66666666667,3.17391304348,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,3.375,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,4.875,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,4.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,4.58823529412,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.25,3.47058823529,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,3.88888888889,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.0,4.63157894737,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,4.86956521739,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,6.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,3.85714285714,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.5,5.09090909091,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,5.04545454545,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,4.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.57142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.42307692308,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,4.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,3.47826086957,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,7.4,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.0,3.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,6.2,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.7,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,6.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.0,4.07142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,4.76923076923,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,9.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,4.13636363636,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.5,4.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,4.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.25,4.92857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,4.07142857143,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,4.1,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,4.27777777778,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13.0,3.73913043478,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.0,4.18181818182,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12.0,4.42857142857,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,3.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6.75,4.91304347826,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,4.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.0,4.18518518519,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.10526315789,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.33333333333,3.90909090909,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.5,4.65,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,5.6,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.66666666667,4.16666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,4.25925925926,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,3.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,4.14285714286,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,4.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,7.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,5.54545454545,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,5.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.5,3.95454545455,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,3.75,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,6.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,4.66666666667,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13.0,4.4347826087,pop
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4.5,5.30769230769,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5,4.11111111111,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.0,5.15384615385,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,8.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,7.66666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,4.22222222222,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,3.04347826087,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,3.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,4.15,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.5,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.0,4.71428571429,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5,4.41666666667,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5,5.0,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,6.5,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,6.33333333333,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,4.6,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.0,4.18518518519,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.5,4.55555555556,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.0,3.84210526316,pop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.66666666667,3.92857142857,pop
